PV;CV;SP
63.5;0;25
63.45;0;25
63.39;0;25
63.34;0;25
63.28;0;25
63.23;0;25
63.17;0;25
63.12;0;25
63.07;0;25
63.01;0;25
62.96;0;25
62.9;0;25
62.85;0;25
62.8;0;25
62.74;0;25
62.69;0;25
62.64;0;25
62.58;0;25
62.53;0;25
62.48;0;25
62.42;0;25
62.37;0;25
62.32;0;25
62.27;0;25
62.21;0;25
62.16;0;25
62.11;0;25
62.06;0;25
62;0;25
61.95;0;25
61.9;0;25
61.85;0;25
61.79;0;25
61.74;0;25
61.68;0;25
61.63;0;25
61.57;0;25
61.52;0;25
61.47;0;25
61.41;0;25
61.36;0;25
61.31;0;25
61.25;0;25
61.2;0;25
61.15;0;25
61.09;0;25
61.04;0;25
60.99;0;25
60.94;0;25
60.88;0;25
60.83;0;25
60.78;0;25
60.72;0;25
60.67;0;25
60.62;0;25
60.56;0;25
60.51;0;25
60.46;0;25
60.41;0;25
60.35;0;25
60.3;0;25
60.25;0;25
60.2;0;25
60.14;0;25
60.09;0;25
60.04;0;25
59.99;0;25
59.93;0;25
59.88;0;25
59.83;0;25
59.78;0;25
59.73;0;25
59.68;0;25
59.62;0;25
59.57;0;25
59.52;0;25
59.47;0;25
59.42;0;25
59.37;0;25
59.31;0;25
59.26;0;25
59.21;0;25
59.16;0;25
59.11;0;25
59.05;0;25
59;0;25
58.95;0;25
58.9;0;25
58.85;0;25
58.8;0;25
58.74;0;25
58.7;0;25
58.65;0;25
58.6;0;25
58.55;0;25
58.5;0;25
58.45;0;25
58.4;0;25
58.35;0;25
58.3;0;25
58.2;0;25
58.2;0;25
58.15;0;25
58.1;0;25
58.04;0;25
57.99;0;25
57.94;0;25
57.89;0;25
57.84;0;25
57.79;0;25
57.74;0;25
57.69;0;25
57.64;0;25
57.59;0;25
57.54;0;25
57.49;0;25
57.44;0;25
57.39;0;25
57.34;0;25
57.3;0;25
57.25;0;25
57.2;0;25
57.14;0;25
57.09;0;25
57.04;0;25
56.99;0;25
56.94;0;25
56.89;0;25
56.84;0;25
56.79;0;25
56.74;0;25
56.69;0;25
56.64;0;25
56.59;0;25
56.54;0;25
56.49;0;25
56.44;0;25
56.39;0;25
56.34;0;25
56.3;0;25
56.25;0;25
56.2;0;25
56.15;0;25
56.1;0;25
56.05;0;25
56;0;25
55.95;0;25
55.9;0;25
55.85;0;25
55.8;0;25
55.75;0;25
55.7;0;25
55.66;0;25
55.61;0;25
55.56;0;25
55.52;0;25
55.47;0;25
55.42;0;25
55.38;0;25
55.33;0;25
55.28;0;25
55.23;0;25
55.19;0;25
55.14;0;25
55.1;0;25
55.05;0;25
55;0;25
54.96;0;25
54.91;0;25
54.86;0;25
54.82;0;25
54.77;0;25
54.72;0;25
54.67;0;25
54.63;0;25
54.58;0;25
54.53;0;25
54.48;0;25
54.44;0;25
54.39;0;25
54.34;0;25
54.29;0;25
54.25;0;25
54.2;0;25
54.15;0;25
54.11;0;25
54.06;0;25
54.02;0;25
53.97;0;25
53.92;0;25
53.88;0;25
53.83;0;25
53.78;0;25
53.73;0;25
53.69;0;25
53.64;0;25
53.59;0;25
53.55;0;25
53.5;0;25
53.45;0;25
53.41;0;25
53.36;0;25
53.32;0;25
53.27;0;25
53.23;0;25
53.18;0;25
53.13;0;25
53.09;0;25
53.04;0;25
53;0;25
52.95;0;25
52.91;0;25
52.87;0;25
52.82;0;25
52.78;0;25
52.73;0;25
52.69;0;25
52.64;0;25
52.6;0;25
52.56;0;25
52.51;0;25
52.47;0;25
52.42;0;25
52.38;0;25
52.33;0;25
52.29;0;25
52.24;0;25
52.2;0;25
52.15;0;25
52.11;0;25
52.06;0;25
52.02;0;25
51.97;0;25
51.93;0;25
51.88;0;25
51.84;0;25
51.79;0;25
51.74;0;25
51.7;0;25
51.65;0;25
51.61;0;25
51.57;0;25
51.52;0;25
51.48;0;25
51.44;0;25
51.39;0;25
51.35;0;25
51.31;0;25
51.26;0;25
51.22;0;25
51.18;0;25
51.13;0;25
51.09;0;25
51.05;0;25
51.01;0;25
50.96;0;25
50.92;0;25
50.88;0;25
50.84;0;25
50.79;0;25
50.75;0;25
50.71;0;25
50.67;0;25
50.63;0;25
50.58;0;25
50.54;0;25
50.5;0;25
50.46;0;25
50.41;0;25
50.37;0;25
50.33;0;25
50.29;0;25
50.25;0;25
50.21;0;25
50.17;0;25
50.13;0;25
50.09;0;25
50.05;0;25
50;0;25
49.96;0;25
49.92;0;25
49.88;0;25
49.84;0;25
49.8;0;25
49.76;0;25
49.72;0;25
49.68;0;25
49.64;0;25
49.59;0;25
49.55;0;25
49.51;0;25
49.47;0;25
49.43;0;25
49.38;0;25
49.34;0;25
49.3;0;25
49.26;0;25
49.22;0;25
49.17;0;25
49.13;0;25
49.09;0;25
49.05;0;25
49.01;0;25
48.97;0;25
48.93;0;25
48.89;0;25
48.85;0;25
48.81;0;25
48.77;0;25
48.72;0;25
48.68;0;25
48.64;0;25
48.6;0;25
48.56;0;25
48.52;0;25
48.48;0;25
48.43;0;25
48.39;0;25
48.35;0;25
48.31;0;25
48.27;0;25
48.23;0;25
48.19;0;25
48.15;0;25
48.11;0;25
48.07;0;25
48.03;0;25
47.99;0;25
47.95;0;25
47.91;0;25
47.87;0;25
47.83;0;25
47.79;0;25
47.75;0;25
47.71;0;25
47.67;0;25
47.63;0;25
47.59;0;25
47.55;0;25
47.51;0;25
47.47;0;25
47.43;0;25
47.4;0;25
47.36;0;25
47.32;0;25
47.28;0;25
47.24;0;25
47.21;0;25
47.17;0;25
47.13;0;25
47.09;0;25
47.05;0;25
47.01;0;25
46.97;0;25
46.93;0;25
46.9;0;25
46.86;0;25
46.82;0;25
46.78;0;25
46.74;0;25
46.7;0;25
46.67;0;25
46.63;0;25
46.59;0;25
46.56;0;25
46.52;0;25
46.48;0;25
46.44;0;25
46.41;0;25
46.37;0;25
46.33;0;25
46.3;0;25
46.26;0;25
46.22;0;25
46.18;0;25
46.15;0;25
46.11;0;25
46.07;0;25
46.04;0;25
46;0;25
45.96;0;25
45.93;0;25
45.89;0;25
45.86;0;25
45.82;0;25
45.78;0;25
45.75;0;25
45.71;0;25
45.68;0;25
45.64;0;25
45.6;0;25
45.57;0;25
45.53;0;25
45.5;0;25
45.46;0;25
45.42;0;25
45.39;0;25
45.35;0;25
45.32;0;25
45.28;0;25
45.25;0;25
45.21;0;25
45.14;0;25
45.14;0;25
45.1;0;25
45.07;0;25
45.03;0;25
44.99;0;25
44.96;0;25
44.92;0;25
